	gene_symbol
ENSG00000280335	ENSG00000280335
ENSG00000280339	ENSG00000280339
ENSG00000280340	ENSG00000280340
ENSG00000280341	ENSG00000280341
ENSG00000280344	ENSG00000280344
ENSG00000280345	ENSG00000280345
ENSG00000280347	ENSG00000280347
ENSG00000280348	ENSG00000280348
ENSG00000280351	ENSG00000280351
ENSG00000280353	ENSG00000280353
ENSG00000280355	ENSG00000280355
ENSG00000280356	ENSG00000280356
ENSG00000280360	ENSG00000280360
ENSG00000280362	ENSG00000280362
ENSG00000280365	ENSG00000280365
ENSG00000280366	ENSG00000280366
ENSG00000280367	ENSG00000280367
ENSG00000280372	ENSG00000280372
ENSG00000280374	ENSG00000280374
ENSG00000280375	ENSG00000280375
ENSG00000280376	ENSG00000280376
ENSG00000280377	ENSG00000280377
ENSG00000280378	ENSG00000280378
ENSG00000280379	ENSG00000280379
ENSG00000280380	ENSG00000280380
ENSG00000280381	ENSG00000280381
ENSG00000280383	ENSG00000280383
ENSG00000280384	ENSG00000280384
ENSG00000280385	ENSG00000280385
ENSG00000280387	ENSG00000280387
ENSG00000280388	ENSG00000280388
ENSG00000280392	ENSG00000280392
ENSG00000280394	ENSG00000280394
ENSG00000280395	ENSG00000280395
ENSG00000280396	ENSG00000280396
ENSG00000280397	ENSG00000280397
ENSG00000280398	ENSG00000280398
ENSG00000280399	ENSG00000280399
ENSG00000280400	ENSG00000280400
ENSG00000280401	ENSG00000280401
ENSG00000280402	ENSG00000280402
ENSG00000280404	ENSG00000280404
ENSG00000280407	ENSG00000280407
ENSG00000280416	ENSG00000280416
ENSG00000280417	ENSG00000280417
ENSG00000280418	ENSG00000280418
ENSG00000280422	ENSG00000280422
ENSG00000280423	ENSG00000280423
ENSG00000280424	ENSG00000280424
ENSG00000280425	ENSG00000280425
ENSG00000280426	ENSG00000280426
ENSG00000280429	ENSG00000280429
ENSG00000280431	ENSG00000280431
ENSG00000280432	ENSG00000280432
ENSG00000280433	ENSG00000280433
ENSG00000280434	ENSG00000280434
ENSG00000280435	ENSG00000280435
ENSG00000280436	ENSG00000280436
ENSG00000280438	ENSG00000280438
ENSG00000280441	ENSG00000280441
ENSG00000280451	ENSG00000280451
ENSG00000280454	ENSG00000280454
ENSG00000280455	ENSG00000280455
ENSG00000280474	ENSG00000280474
ENSG00000280485	ENSG00000280485
ENSG00000280486	ENSG00000280486
ENSG00000280494	ENSG00000280494
ENSG00000280511	ENSG00000280511
ENSG00000280537	ENSG00000280537
ENSG00000280561	ENSG00000280561
ENSG00000280571	ENSG00000280571
ENSG00000280604	ENSG00000280604
ENSG00000280607	ENSG00000280607
ENSG00000280614	ENSG00000280614
ENSG00000280649	ENSG00000280649
ENSG00000280655	ENSG00000280655
ENSG00000280660	ENSG00000280660
ENSG00000280665	ENSG00000280665
ENSG00000280703	ENSG00000280703
ENSG00000280758	ENSG00000280758
ENSG00000280773	ENSG00000280773
ENSG00000280778	ENSG00000280778
ENSG00000280800	ENSG00000280800
ENSG00000280828	ENSG00000280828
ENSG00000280836	ENSG00000280836
ENSG00000280850	ENSG00000280850
ENSG00000280852	ENSG00000280852
ENSG00000280878	ENSG00000280878
ENSG00000280881	ENSG00000280881
ENSG00000280893	ENSG00000280893
ENSG00000280920	ENSG00000280920
ENSG00000280958	ENSG00000280958
ENSG00000280968	ENSG00000280968
ENSG00000281016	ENSG00000281016
ENSG00000281021	ENSG00000281021
ENSG00000281039	ENSG00000281039
ENSG00000281087	ENSG00000281087
ENSG00000281091	ENSG00000281091
ENSG00000281100	ENSG00000281100
ENSG00000281133	ENSG00000281133
ENSG00000281179	ENSG00000281179
ENSG00000281181	ENSG00000281181
ENSG00000281195	ENSG00000281195
ENSG00000281269	ENSG00000281269
ENSG00000281333	ENSG00000281333
ENSG00000281348	ENSG00000281348
ENSG00000281365	ENSG00000281365
ENSG00000281369	ENSG00000281369
ENSG00000281383	ENSG00000281383
ENSG00000281420	ENSG00000281420
ENSG00000281468	ENSG00000281468
ENSG00000281469	ENSG00000281469
ENSG00000281530	ENSG00000281530
ENSG00000281538	ENSG00000281538
ENSG00000281550	ENSG00000281550
ENSG00000281566	ENSG00000281566
ENSG00000281571	ENSG00000281571
ENSG00000281593	ENSG00000281593
ENSG00000281613	ENSG00000281613
ENSG00000281655	ENSG00000281655
ENSG00000281732	ENSG00000281732
ENSG00000281741	ENSG00000281741
ENSG00000281772	ENSG00000281772
ENSG00000281825	ENSG00000281825
ENSG00000281849	ENSG00000281849
ENSG00000281856	ENSG00000281856
ENSG00000281883	ENSG00000281883
ENSG00000281896	ENSG00000281896
ENSG00000281904	ENSG00000281904
ENSG00000281938	ENSG00000281938
ENSG00000281955	ENSG00000281955
ENSG00000281961	ENSG00000281961
ENSG00000281969	ENSG00000281969
ENSG00000281974	ENSG00000281974
ENSG00000282012	ENSG00000282012
ENSG00000282021	ENSG00000282021
ENSG00000282024	ENSG00000282024
ENSG00000282033	ENSG00000282033
ENSG00000282034	ENSG00000282034
ENSG00000282041	ENSG00000282041
ENSG00000282048	ENSG00000282048
ENSG00000282051	ENSG00000282051
ENSG00000282057	ENSG00000282057
ENSG00000282142	ENSG00000282142
ENSG00000282143	ENSG00000282143
ENSG00000282199	ENSG00000282199
ENSG00000282206	ENSG00000282206
ENSG00000282218	ENSG00000282218
ENSG00000282246	ENSG00000282246
ENSG00000282265	ENSG00000282265
ENSG00000282339	ENSG00000282339
ENSG00000282375	ENSG00000282375
ENSG00000282381	ENSG00000282381
ENSG00000282386	ENSG00000282386
ENSG00000282390	ENSG00000282390
ENSG00000282393	ENSG00000282393
ENSG00000282408	ENSG00000282408
ENSG00000282416	ENSG00000282416
ENSG00000282418	ENSG00000282418
ENSG00000282478	ENSG00000282478
ENSG00000282527	ENSG00000282527
ENSG00000282535	ENSG00000282535
ENSG00000282542	ENSG00000282542
ENSG00000282556	ENSG00000282556
ENSG00000282564	ENSG00000282564
ENSG00000282572	ENSG00000282572
ENSG00000282602	ENSG00000282602
ENSG00000282686	ENSG00000282686
ENSG00000282718	ENSG00000282718
ENSG00000282740	ENSG00000282740
ENSG00000282742	ENSG00000282742
ENSG00000282772	ENSG00000282772
ENSG00000282798	ENSG00000282798
ENSG00000282804	ENSG00000282804
ENSG00000282828	ENSG00000282828
ENSG00000282834	ENSG00000282834
ENSG00000282840	ENSG00000282840
ENSG00000282852	ENSG00000282852
ENSG00000282863	ENSG00000282863
ENSG00000282865	ENSG00000282865
ENSG00000282875	ENSG00000282875
ENSG00000282876	ENSG00000282876
ENSG00000282879	ENSG00000282879
ENSG00000282882	ENSG00000282882
ENSG00000282885	ENSG00000282885
ENSG00000282890	ENSG00000282890
ENSG00000282898	ENSG00000282898
ENSG00000282904	ENSG00000282904
ENSG00000282906	ENSG00000282906
ENSG00000282907	ENSG00000282907
ENSG00000282909	ENSG00000282909
ENSG00000282912	ENSG00000282912
ENSG00000282914	ENSG00000282914
ENSG00000282915	ENSG00000282915
ENSG00000282917	ENSG00000282917
ENSG00000282924	ENSG00000282924
ENSG00000282925	ENSG00000282925
ENSG00000282936	ENSG00000282936
ENSG00000282943	ENSG00000282943
ENSG00000282946	ENSG00000282946
ENSG00000282951	ENSG00000282951
ENSG00000282965	ENSG00000282965
ENSG00000282978	ENSG00000282978
ENSG00000282980	ENSG00000282980
ENSG00000282987	ENSG00000282987
ENSG00000282988	ENSG00000282988
ENSG00000282993	ENSG00000282993
ENSG00000282994	ENSG00000282994
ENSG00000282997	ENSG00000282997
ENSG00000282998	ENSG00000282998
ENSG00000283001	ENSG00000283001
ENSG00000283010	ENSG00000283010
ENSG00000283025	ENSG00000283025
ENSG00000283031	ENSG00000283031
ENSG00000283033	ENSG00000283033
ENSG00000283041	ENSG00000283041
ENSG00000283045	ENSG00000283045
ENSG00000283053	ENSG00000283053
ENSG00000283061	ENSG00000283061
ENSG00000283064	ENSG00000283064
ENSG00000283072	ENSG00000283072
ENSG00000283075	ENSG00000283075
ENSG00000283078	ENSG00000283078
ENSG00000283084	ENSG00000283084
ENSG00000283095	ENSG00000283095
ENSG00000283097	ENSG00000283097
ENSG00000283103	ENSG00000283103
ENSG00000283108	ENSG00000283108
ENSG00000283118	ENSG00000283118
ENSG00000283125	ENSG00000283125
ENSG00000283128	ENSG00000283128
ENSG00000283132	ENSG00000283132
ENSG00000283138	ENSG00000283138
ENSG00000283142	ENSG00000283142
ENSG00000283148	ENSG00000283148
ENSG00000283149	ENSG00000283149
ENSG00000283155	ENSG00000283155
ENSG00000283156	ENSG00000283156
ENSG00000283162	ENSG00000283162
ENSG00000283166	ENSG00000283166
ENSG00000283167	ENSG00000283167
ENSG00000283175	ENSG00000283175
ENSG00000283176	ENSG00000283176
ENSG00000283183	ENSG00000283183
ENSG00000283189	ENSG00000283189
ENSG00000283196	ENSG00000283196
ENSG00000283197	ENSG00000283197
ENSG00000283201	ENSG00000283201
ENSG00000283202	ENSG00000283202
ENSG00000283208	ENSG00000283208
ENSG00000283209	ENSG00000283209
ENSG00000283213	ENSG00000283213
ENSG00000283217	ENSG00000283217
ENSG00000283228	ENSG00000283228
ENSG00000283235	ENSG00000283235
ENSG00000283236	ENSG00000283236
ENSG00000283240	ENSG00000283240
ENSG00000283258	ENSG00000283258
ENSG00000283259	ENSG00000283259
ENSG00000283265	ENSG00000283265
ENSG00000283269	ENSG00000283269
ENSG00000283283	ENSG00000283283
ENSG00000283285	ENSG00000283285
ENSG00000283286	ENSG00000283286
ENSG00000283294	ENSG00000283294
ENSG00000283303	ENSG00000283303
ENSG00000283312	ENSG00000283312
ENSG00000283317	ENSG00000283317
ENSG00000283321	ENSG00000283321
ENSG00000283341	ENSG00000283341
ENSG00000283345	ENSG00000283345
ENSG00000283352	ENSG00000283352
ENSG00000283355	ENSG00000283355
ENSG00000283360	ENSG00000283360
ENSG00000283375	ENSG00000283375
ENSG00000283377	ENSG00000283377
ENSG00000283380	ENSG00000283380
ENSG00000283381	ENSG00000283381
ENSG00000283384	ENSG00000283384
ENSG00000283390	ENSG00000283390
ENSG00000283392	ENSG00000283392
ENSG00000283393	ENSG00000283393
ENSG00000283399	ENSG00000283399
ENSG00000283400	ENSG00000283400
ENSG00000283402	ENSG00000283402
ENSG00000283403	ENSG00000283403
ENSG00000283405	ENSG00000283405
ENSG00000283411	ENSG00000283411
ENSG00000283413	ENSG00000283413
ENSG00000283415	ENSG00000283415
ENSG00000283417	ENSG00000283417
ENSG00000283421	ENSG00000283421
ENSG00000283423	ENSG00000283423
ENSG00000283431	ENSG00000283431
ENSG00000283443	ENSG00000283443
ENSG00000283445	ENSG00000283445
ENSG00000283453	ENSG00000283453
ENSG00000283457	ENSG00000283457
ENSG00000283459	ENSG00000283459
ENSG00000283462	ENSG00000283462
ENSG00000283464	ENSG00000283464
ENSG00000283480	ENSG00000283480
ENSG00000283483	ENSG00000283483
ENSG00000283491	ENSG00000283491
ENSG00000283504	ENSG00000283504
ENSG00000283511	ENSG00000283511
ENSG00000283515	ENSG00000283515
ENSG00000283525	ENSG00000283525
ENSG00000283529	ENSG00000283529
ENSG00000283537	ENSG00000283537
ENSG00000283538	ENSG00000283538
ENSG00000283544	ENSG00000283544
ENSG00000283549	ENSG00000283549
ENSG00000283559	ENSG00000283559
ENSG00000283563	ENSG00000283563
ENSG00000283566	ENSG00000283566
ENSG00000283571	ENSG00000283571
ENSG00000283579	ENSG00000283579
ENSG00000283580	ENSG00000283580
ENSG00000283584	ENSG00000283584
ENSG00000283602	ENSG00000283602
ENSG00000283608	ENSG00000283608
ENSG00000283633	ENSG00000283633
ENSG00000283635	ENSG00000283635
ENSG00000283638	ENSG00000283638
ENSG00000283657	ENSG00000283657
ENSG00000283659	ENSG00000283659
ENSG00000283662	ENSG00000283662
ENSG00000283667	ENSG00000283667
ENSG00000283674	ENSG00000283674
ENSG00000283675	ENSG00000283675
ENSG00000283692	ENSG00000283692
ENSG00000283696	ENSG00000283696
ENSG00000283737	ENSG00000283737
ENSG00000283752	ENSG00000283752
ENSG00000283757	ENSG00000283757
ENSG00000283761	ENSG00000283761
ENSG00000283765	ENSG00000283765
ENSG00000283769	ENSG00000283769
ENSG00000283773	ENSG00000283773
ENSG00000283782	ENSG00000283782
ENSG00000283809	ENSG00000283809
ENSG00000283828	ENSG00000283828
ENSG00000283839	ENSG00000283839
ENSG00000283886	ENSG00000283886
ENSG00000283897	ENSG00000283897
ENSG00000283907	ENSG00000283907
ENSG00000283913	ENSG00000283913
ENSG00000283959	ENSG00000283959
ENSG00000283973	ENSG00000283973
ENSG00000283977	ENSG00000283977
ENSG00000283982	ENSG00000283982
ENSG00000283991	ENSG00000283991
ENSG00000283994	ENSG00000283994
ENSG00000284024	ENSG00000284024
ENSG00000284048	ENSG00000284048
ENSG00000284052	ENSG00000284052
ENSG00000284057	ENSG00000284057
ENSG00000284060	ENSG00000284060
ENSG00000284070	ENSG00000284070
ENSG00000284095	ENSG00000284095
ENSG00000284098	ENSG00000284098
ENSG00000284116	ENSG00000284116
ENSG00000284128	ENSG00000284128
ENSG00000284188	ENSG00000284188
ENSG00000284196	ENSG00000284196
ENSG00000284209	ENSG00000284209
ENSG00000284242	ENSG00000284242
ENSG00000284263	ENSG00000284263
ENSG00000284292	ENSG00000284292
ENSG00000284294	ENSG00000284294
ENSG00000284299	ENSG00000284299
ENSG00000284309	ENSG00000284309
ENSG00000284337	ENSG00000284337
ENSG00000284376	ENSG00000284376
ENSG00000284377	ENSG00000284377
ENSG00000284391	ENSG00000284391
ENSG00000284393	ENSG00000284393
ENSG00000284418	ENSG00000284418
ENSG00000284428	ENSG00000284428
ENSG00000284430	ENSG00000284430
ENSG00000284431	ENSG00000284431
ENSG00000284461	ENSG00000284461
ENSG00000284471	ENSG00000284471
ENSG00000284484	ENSG00000284484
ENSG00000284500	ENSG00000284500
ENSG00000284512	ENSG00000284512
ENSG00000284513	ENSG00000284513
ENSG00000284523	ENSG00000284523
ENSG00000284526	ENSG00000284526
ENSG00000284534	ENSG00000284534
ENSG00000284540	ENSG00000284540
ENSG00000284554	ENSG00000284554
ENSG00000284600	ENSG00000284600
ENSG00000284601	ENSG00000284601
ENSG00000284602	ENSG00000284602
ENSG00000284606	ENSG00000284606
ENSG00000284607	ENSG00000284607
ENSG00000284610	ENSG00000284610
ENSG00000284611	ENSG00000284611
ENSG00000284612	ENSG00000284612
ENSG00000284615	ENSG00000284615
ENSG00000284616	ENSG00000284616
ENSG00000284618	ENSG00000284618
ENSG00000284620	ENSG00000284620
ENSG00000284621	ENSG00000284621
ENSG00000284624	ENSG00000284624
ENSG00000284626	ENSG00000284626
ENSG00000284627	ENSG00000284627
ENSG00000284630	ENSG00000284630
ENSG00000284632	ENSG00000284632
ENSG00000284633	ENSG00000284633
ENSG00000284634	ENSG00000284634
ENSG00000284640	ENSG00000284640
ENSG00000284642	ENSG00000284642
ENSG00000284644	ENSG00000284644
ENSG00000284645	ENSG00000284645
ENSG00000284646	ENSG00000284646
ENSG00000284648	ENSG00000284648
ENSG00000284649	ENSG00000284649
ENSG00000284650	ENSG00000284650
ENSG00000284652	ENSG00000284652
ENSG00000284653	ENSG00000284653
ENSG00000284656	ENSG00000284656
ENSG00000284657	ENSG00000284657
ENSG00000284660	ENSG00000284660
ENSG00000284661	ENSG00000284661
ENSG00000284664	ENSG00000284664
ENSG00000284669	ENSG00000284669
ENSG00000284671	ENSG00000284671
ENSG00000284673	ENSG00000284673
ENSG00000284675	ENSG00000284675
ENSG00000284676	ENSG00000284676
ENSG00000284685	ENSG00000284685
ENSG00000284687	ENSG00000284687
ENSG00000284691	ENSG00000284691
ENSG00000284692	ENSG00000284692
ENSG00000284694	ENSG00000284694
ENSG00000284695	ENSG00000284695
ENSG00000284697	ENSG00000284697
ENSG00000284699	ENSG00000284699
ENSG00000284702	ENSG00000284702
ENSG00000284703	ENSG00000284703
ENSG00000284705	ENSG00000284705
ENSG00000284707	ENSG00000284707
ENSG00000284708	ENSG00000284708
ENSG00000284716	ENSG00000284716
ENSG00000284719	ENSG00000284719
ENSG00000284720	ENSG00000284720
ENSG00000284721	ENSG00000284721
ENSG00000284722	ENSG00000284722
ENSG00000284726	ENSG00000284726
ENSG00000284727	ENSG00000284727
ENSG00000284732	ENSG00000284732
ENSG00000284734	ENSG00000284734
ENSG00000284735	ENSG00000284735
ENSG00000284738	ENSG00000284738
ENSG00000284740	ENSG00000284740
ENSG00000284743	ENSG00000284743
ENSG00000284744	ENSG00000284744
ENSG00000284745	ENSG00000284745
ENSG00000284747	ENSG00000284747
ENSG00000284748	ENSG00000284748
ENSG00000284772	ENSG00000284772
ENSG00000284773	ENSG00000284773
ENSG00000284776	ENSG00000284776
ENSG00000284783	ENSG00000284783
ENSG00000284800	ENSG00000284800
ENSG00000284803	ENSG00000284803
ENSG00000284808	ENSG00000284808
ENSG00000284809	ENSG00000284809
ENSG00000284820	ENSG00000284820
ENSG00000284823	ENSG00000284823
ENSG00000284825	ENSG00000284825
ENSG00000284829	ENSG00000284829
ENSG00000284830	ENSG00000284830
ENSG00000284837	ENSG00000284837
ENSG00000284839	ENSG00000284839
ENSG00000284879	ENSG00000284879
ENSG00000284882	ENSG00000284882
ENSG00000284902	ENSG00000284902
ENSG00000284906	ENSG00000284906
ENSG00000284914	ENSG00000284914
ENSG00000284928	ENSG00000284928
ENSG00000284930	ENSG00000284930
ENSG00000284932	ENSG00000284932
ENSG00000284934	ENSG00000284934
ENSG00000284946	ENSG00000284946
ENSG00000284948	ENSG00000284948
ENSG00000284951	ENSG00000284951
ENSG00000284952	ENSG00000284952
ENSG00000284954	ENSG00000284954
ENSG00000284957	ENSG00000284957
ENSG00000284959	ENSG00000284959
ENSG00000284964	ENSG00000284964
ENSG00000284966	ENSG00000284966
ENSG00000284968	ENSG00000284968
ENSG00000284969	ENSG00000284969
ENSG00000284976	ENSG00000284976
ENSG00000284977	ENSG00000284977
ENSG00000284985	ENSG00000284985
ENSG00000284987	ENSG00000284987
ENSG00000284989	ENSG00000284989
ENSG00000284994	ENSG00000284994
ENSG00000284999	ENSG00000284999
ENSG00000285000	ENSG00000285000
ENSG00000285006	ENSG00000285006
ENSG00000285012	ENSG00000285012
ENSG00000285016	ENSG00000285016
ENSG00000285018	ENSG00000285018
ENSG00000285020	ENSG00000285020
ENSG00000285030	ENSG00000285030
ENSG00000285035	ENSG00000285035
ENSG00000285040	ENSG00000285040
ENSG00000285041	ENSG00000285041
ENSG00000285042	ENSG00000285042
ENSG00000285043	ENSG00000285043
ENSG00000285062	ENSG00000285062
ENSG00000285068	ENSG00000285068
ENSG00000285079	ENSG00000285079
ENSG00000285080	ENSG00000285080
ENSG00000285082	ENSG00000285082
ENSG00000285090	ENSG00000285090
ENSG00000285091	ENSG00000285091
ENSG00000285095	ENSG00000285095
ENSG00000285100	ENSG00000285100
ENSG00000285103	ENSG00000285103
ENSG00000285106	ENSG00000285106
ENSG00000285108	ENSG00000285108
ENSG00000285117	ENSG00000285117
ENSG00000285130	ENSG00000285130
ENSG00000285133	ENSG00000285133
ENSG00000285142	ENSG00000285142
ENSG00000285144	ENSG00000285144
ENSG00000285151	ENSG00000285151
ENSG00000285155	ENSG00000285155
ENSG00000285159	ENSG00000285159
ENSG00000285162	ENSG00000285162
ENSG00000285163	ENSG00000285163
ENSG00000285165	ENSG00000285165
ENSG00000285169	ENSG00000285169
ENSG00000285171	ENSG00000285171
ENSG00000285177	ENSG00000285177
ENSG00000285179	ENSG00000285179
ENSG00000285184	ENSG00000285184
ENSG00000285190	ENSG00000285190
ENSG00000285191	ENSG00000285191
ENSG00000285201	ENSG00000285201
ENSG00000285204	ENSG00000285204
ENSG00000285205	ENSG00000285205
ENSG00000285215	ENSG00000285215
ENSG00000285216	ENSG00000285216
ENSG00000285218	ENSG00000285218
ENSG00000285220	ENSG00000285220
ENSG00000285238	ENSG00000285238
ENSG00000285239	ENSG00000285239
ENSG00000285245	ENSG00000285245
ENSG00000285253	ENSG00000285253
ENSG00000285254	ENSG00000285254
ENSG00000285257	ENSG00000285257
ENSG00000285268	ENSG00000285268
ENSG00000285269	ENSG00000285269
ENSG00000285280	ENSG00000285280
ENSG00000285283	ENSG00000285283
ENSG00000285300	ENSG00000285300
ENSG00000285303	ENSG00000285303
ENSG00000285304	ENSG00000285304
ENSG00000285314	ENSG00000285314
ENSG00000285323	ENSG00000285323
ENSG00000285329	ENSG00000285329
ENSG00000285330	ENSG00000285330
ENSG00000285331	ENSG00000285331
ENSG00000285336	ENSG00000285336
ENSG00000285338	ENSG00000285338
ENSG00000285347	ENSG00000285347
ENSG00000285354	ENSG00000285354
ENSG00000285366	ENSG00000285366
ENSG00000285367	ENSG00000285367
ENSG00000285374	ENSG00000285374
ENSG00000285382	ENSG00000285382
ENSG00000285401	ENSG00000285401
ENSG00000285402	ENSG00000285402
ENSG00000285404	ENSG00000285404
ENSG00000285407	ENSG00000285407
ENSG00000285409	ENSG00000285409
ENSG00000285412	ENSG00000285412
ENSG00000285413	ENSG00000285413
ENSG00000285416	ENSG00000285416
ENSG00000285417	ENSG00000285417
ENSG00000285424	ENSG00000285424
ENSG00000285444	ENSG00000285444
ENSG00000285446	ENSG00000285446
ENSG00000285448	ENSG00000285448
ENSG00000285454	ENSG00000285454
ENSG00000285458	ENSG00000285458
ENSG00000285467	ENSG00000285467
ENSG00000285473	ENSG00000285473
ENSG00000285476	ENSG00000285476
ENSG00000285483	ENSG00000285483
ENSG00000285486	ENSG00000285486
ENSG00000285492	ENSG00000285492
ENSG00000285498	ENSG00000285498
ENSG00000285505	ENSG00000285505
ENSG00000285517	ENSG00000285517
ENSG00000285518	ENSG00000285518
ENSG00000285520	ENSG00000285520
ENSG00000285523	ENSG00000285523
ENSG00000285524	ENSG00000285524
ENSG00000285525	ENSG00000285525
ENSG00000285527	ENSG00000285527
ENSG00000285528	ENSG00000285528
ENSG00000285529	ENSG00000285529
ENSG00000285530	ENSG00000285530
ENSG00000285531	ENSG00000285531
ENSG00000285534	ENSG00000285534
ENSG00000285535	ENSG00000285535
ENSG00000285538	ENSG00000285538
ENSG00000285540	ENSG00000285540
ENSG00000285541	ENSG00000285541
ENSG00000285542	ENSG00000285542
ENSG00000285543	ENSG00000285543
ENSG00000285544	ENSG00000285544
ENSG00000285545	ENSG00000285545
ENSG00000285547	ENSG00000285547
ENSG00000285548	ENSG00000285548
ENSG00000285549	ENSG00000285549
ENSG00000285550	ENSG00000285550
ENSG00000285551	ENSG00000285551
ENSG00000285552	ENSG00000285552
ENSG00000285553	ENSG00000285553
