	gene_symbol
SYT3	SYT3
SYT4	SYT4
SYT5	SYT5
SYT6	SYT6
SYT7	SYT7
SYT9	SYT9
SYTL1	SYTL1
SYTL2	SYTL2
SYTL3	SYTL3
SYTL4	SYTL4
SYTL5	SYTL5
SYVN1	SYVN1
SZRD1	SZRD1
SZT2	SZT2
SZT2-AS1	SZT2-AS1
TAAR2	TAAR2
TAAR6	TAAR6
TAB1	TAB1
TAB2	TAB2
TAB2-AS1	TAB2-AS1
TAB3	TAB3
TAB3-AS1	TAB3-AS1
TAB3-AS2	TAB3-AS2
TAC1	TAC1
TAC3	TAC3
TAC4	TAC4
TACC1	TACC1
TACC2	TACC2
TACC3	TACC3
TACO1	TACO1
TACR1	TACR1
TACR2	TACR2
TACR3	TACR3
TACSTD2	TACSTD2
TADA1	TADA1
TADA2A	TADA2A
TADA2B	TADA2B
TADA3	TADA3
TAF1	TAF1
TAF10	TAF10
TAF11	TAF11
TAF12	TAF12
TAF13	TAF13
TAF15	TAF15
TAF1A	TAF1A
TAF1A-AS1	TAF1A-AS1
TAF1B	TAF1B
TAF1C	TAF1C
TAF1D	TAF1D
TAF1L	TAF1L
TAF2	TAF2
TAF3	TAF3
TAF4	TAF4
TAF4B	TAF4B
TAF5	TAF5
TAF5L	TAF5L
TAF6	TAF6
TAF6L	TAF6L
TAF7	TAF7
TAF7L	TAF7L
TAF8	TAF8
TAF9	TAF9
TAF9B	TAF9B
TAFA1	TAFA1
TAFA2	TAFA2
TAFA3	TAFA3
TAFA4	TAFA4
TAFA5	TAFA5
TAGAP	TAGAP
TAGLN	TAGLN
TAGLN2	TAGLN2
TAGLN3	TAGLN3
TAL1	TAL1
TAL2	TAL2
TALDO1	TALDO1
TAMM41	TAMM41
TANC1	TANC1
TANC2	TANC2
TANGO2	TANGO2
TANGO6	TANGO6
TANK	TANK
TAOK1	TAOK1
TAOK2	TAOK2
TAOK3	TAOK3
TAP1	TAP1
TAP2	TAP2
TAPBP	TAPBP
TAPBPL	TAPBPL
TAPT1	TAPT1
TAPT1-AS1	TAPT1-AS1
TARBP1	TARBP1
TARBP2	TARBP2
TARDBP	TARDBP
TARID	TARID
TARM1	TARM1
TARS	TARS
TARS2	TARS2
TARSL2	TARSL2
TAS1R1	TAS1R1
TAS1R2	TAS1R2
TAS1R3	TAS1R3
TAS2R1	TAS2R1
TAS2R10	TAS2R10
TAS2R13	TAS2R13
TAS2R14	TAS2R14
TAS2R19	TAS2R19
TAS2R20	TAS2R20
TAS2R3	TAS2R3
TAS2R30	TAS2R30
TAS2R31	TAS2R31
TAS2R39	TAS2R39
TAS2R4	TAS2R4
TAS2R40	TAS2R40
TAS2R43	TAS2R43
TAS2R46	TAS2R46
TAS2R5	TAS2R5
TAS2R50	TAS2R50
TAS2R60	TAS2R60
TAS2R7	TAS2R7
TAS2R8	TAS2R8
TAS2R9	TAS2R9
TASOR	TASOR
TASOR2	TASOR2
TASP1	TASP1
TAT	TAT
TAT-AS1	TAT-AS1
TATDN1	TATDN1
TATDN2	TATDN2
TATDN3	TATDN3
TAX1BP1	TAX1BP1
TAX1BP3	TAX1BP3
TAZ	TAZ
TBATA	TBATA
TBC1D1	TBC1D1
TBC1D10A	TBC1D10A
TBC1D10B	TBC1D10B
TBC1D10C	TBC1D10C
TBC1D12	TBC1D12
TBC1D13	TBC1D13
TBC1D14	TBC1D14
TBC1D15	TBC1D15
TBC1D16	TBC1D16
TBC1D17	TBC1D17
TBC1D19	TBC1D19
TBC1D2	TBC1D2
TBC1D20	TBC1D20
TBC1D21	TBC1D21
TBC1D22A	TBC1D22A
TBC1D22A-AS1	TBC1D22A-AS1
TBC1D22B	TBC1D22B
TBC1D23	TBC1D23
TBC1D24	TBC1D24
TBC1D25	TBC1D25
TBC1D26	TBC1D26
TBC1D28	TBC1D28
TBC1D29	TBC1D29
TBC1D2B	TBC1D2B
TBC1D3	TBC1D3
TBC1D30	TBC1D30
TBC1D31	TBC1D31
TBC1D32	TBC1D32
TBC1D3B	TBC1D3B
TBC1D3C	TBC1D3C
TBC1D3D	TBC1D3D
TBC1D3F	TBC1D3F
TBC1D3I	TBC1D3I
TBC1D3L	TBC1D3L
TBC1D4	TBC1D4
TBC1D5	TBC1D5
TBC1D7	TBC1D7
TBC1D8	TBC1D8
TBC1D8-AS1	TBC1D8-AS1
TBC1D8B	TBC1D8B
TBC1D9	TBC1D9
TBC1D9B	TBC1D9B
TBCA	TBCA
TBCB	TBCB
TBCC	TBCC
TBCCD1	TBCCD1
TBCD	TBCD
TBCE	TBCE
TBCE-1	TBCE-1
TBCE.1	TBCE.1
TBCEL	TBCEL
TBCK	TBCK
TBILA	TBILA
TBK1	TBK1
TBKBP1	TBKBP1
TBL1X	TBL1X
TBL1XR1	TBL1XR1
TBL1XR1-AS1	TBL1XR1-AS1
TBL1Y	TBL1Y
TBL2	TBL2
TBL3	TBL3
TBP	TBP
TBPL1	TBPL1
TBPL2	TBPL2
TBR1	TBR1
TBRG1	TBRG1
TBRG4	TBRG4
TBX1	TBX1
TBX10	TBX10
TBX15	TBX15
TBX18	TBX18
TBX18-AS1	TBX18-AS1
TBX19	TBX19
TBX2	TBX2
TBX2-AS1	TBX2-AS1
TBX20	TBX20
TBX21	TBX21
TBX22	TBX22
TBX3	TBX3
TBX4	TBX4
TBX5	TBX5
TBX5-AS1	TBX5-AS1
TBX6	TBX6
TBXA2R	TBXA2R
TBXAS1	TBXAS1
TBXT	TBXT
TC2N	TC2N
TCAF1	TCAF1
TCAF2	TCAF2
TCAF2C	TCAF2C
TCAIM	TCAIM
TCAP	TCAP
TCEA1	TCEA1
TCEA2	TCEA2
TCEA3	TCEA3
TCEAL1	TCEAL1
TCEAL2	TCEAL2
TCEAL3	TCEAL3
TCEAL3-AS1	TCEAL3-AS1
TCEAL4	TCEAL4
TCEAL5	TCEAL5
TCEAL6	TCEAL6
TCEAL7	TCEAL7
TCEAL8	TCEAL8
TCEAL9	TCEAL9
TCEANC	TCEANC
TCEANC2	TCEANC2
TCERG1	TCERG1
TCERG1L	TCERG1L
TCF12	TCF12
TCF15	TCF15
TCF19	TCF19
TCF20	TCF20
TCF23	TCF23
TCF24	TCF24
TCF25	TCF25
TCF3	TCF3
TCF4	TCF4
TCF4-AS1	TCF4-AS1
TCF4-AS2	TCF4-AS2
TCF7	TCF7
TCF7L1	TCF7L1
TCF7L1-IT1	TCF7L1-IT1
TCF7L2	TCF7L2
TCFL5	TCFL5
TCHH	TCHH
TCHHL1	TCHHL1
TCHP	TCHP
TCIM	TCIM
TCIRG1	TCIRG1
TCL1B	TCL1B
TCL6	TCL6
TCN1	TCN1
TCN2	TCN2
TCOF1	TCOF1
TCP1	TCP1
TCP10	TCP10
TCP10L	TCP10L
TCP10L2	TCP10L2
TCP11	TCP11
TCP11L1	TCP11L1
TCP11L2	TCP11L2
TCTA	TCTA
TCTE1	TCTE1
TCTE3	TCTE3
TCTEX1D1	TCTEX1D1
TCTEX1D2	TCTEX1D2
TCTEX1D4	TCTEX1D4
TCTN1	TCTN1
TCTN2	TCTN2
TCTN3	TCTN3
TDG	TDG
TDGF1	TDGF1
TDO2	TDO2
TDP1	TDP1
TDP2	TDP2
TDRD1	TDRD1
TDRD10	TDRD10
TDRD12	TDRD12
TDRD15	TDRD15
TDRD3	TDRD3
TDRD5	TDRD5
TDRD6	TDRD6
TDRD7	TDRD7
TDRD9	TDRD9
TDRG1	TDRG1
TDRKH	TDRKH
TDRKH-AS1	TDRKH-AS1
TDRP	TDRP
TEAD1	TEAD1
TEAD2	TEAD2
TEAD3	TEAD3
TEAD4	TEAD4
TEC	TEC
TECPR1	TECPR1
TECPR2	TECPR2
TECR	TECR
TECRL	TECRL
TECTA	TECTA
TECTB	TECTB
TEDC1	TEDC1
TEDC2	TEDC2
TEDDM1	TEDDM1
TEF	TEF
TEFM	TEFM
TEK	TEK
TEKT1	TEKT1
TEKT2	TEKT2
TEKT3	TEKT3
TEKT4	TEKT4
TEKT5	TEKT5
TELO2	TELO2
TEMN3-AS1	TEMN3-AS1
TEN1	TEN1
TENM1	TENM1
TENM2	TENM2
TENM3	TENM3
TENM3-AS1	TENM3-AS1
TENM4	TENM4
TENT2	TENT2
TENT4A	TENT4A
TENT4B	TENT4B
TENT5A	TENT5A
TENT5B	TENT5B
TENT5C	TENT5C
TENT5D	TENT5D
TEP1	TEP1
TEPP	TEPP
TEPSIN	TEPSIN
TERB1	TERB1
TERB2	TERB2
TERC	TERC
TERF1	TERF1
TERF2	TERF2
TERF2IP	TERF2IP
TERT	TERT
TES	TES
TESC	TESC
TESC-AS1	TESC-AS1
TESK1	TESK1
TESK2	TESK2
TESMIN	TESMIN
TESPA1	TESPA1
TET1	TET1
TET2	TET2
TET2-AS1	TET2-AS1
TET3	TET3
TEX10	TEX10
TEX101	TEX101
TEX11	TEX11
TEX12	TEX12
TEX13C	TEX13C
TEX13D	TEX13D
TEX14	TEX14
TEX15	TEX15
TEX2	TEX2
TEX22	TEX22
TEX26	TEX26
TEX26-AS1	TEX26-AS1
TEX261	TEX261
TEX264	TEX264
TEX28	TEX28
TEX29	TEX29
TEX30	TEX30
TEX33	TEX33
TEX35	TEX35
TEX36	TEX36
TEX36-AS1	TEX36-AS1
TEX37	TEX37
TEX38	TEX38
TEX41	TEX41
TEX43	TEX43
TEX45	TEX45
TEX46	TEX46
TEX47	TEX47
TEX48	TEX48
TEX49	TEX49
TEX50	TEX50
TEX51	TEX51
TEX52	TEX52
TEX53	TEX53
TEX55	TEX55
TEX9	TEX9
TF	TF
TFAM	TFAM
TFAP2A	TFAP2A
TFAP2A-AS1	TFAP2A-AS1
TFAP2A-AS2	TFAP2A-AS2
TFAP2B	TFAP2B
TFAP2C	TFAP2C
TFAP2D	TFAP2D
TFAP2E	TFAP2E
TFAP4	TFAP4
TFB1M	TFB1M
TFB2M	TFB2M
TFCP2	TFCP2
TFCP2L1	TFCP2L1
TFDP1	TFDP1
TFDP2	TFDP2
TFE3	TFE3
TFEB	TFEB
TFEC	TFEC
TFF3	TFF3
TFG	TFG
TFIP11	TFIP11
TFPI	TFPI
TFPI2	TFPI2
TFPT	TFPT
TFR2	TFR2
TFRC	TFRC
TG	TG
TGDS	TGDS
TGFA	TGFA
TGFA-IT1	TGFA-IT1
TGFB1	TGFB1
TGFB1I1	TGFB1I1
TGFB2	TGFB2
TGFB2-AS1	TGFB2-AS1
TGFB3	TGFB3
TGFB3-AS1	TGFB3-AS1
TGFBI	TGFBI
TGFBR1	TGFBR1
TGFBR2	TGFBR2
TGFBR3	TGFBR3
TGFBR3L	TGFBR3L
TGFBRAP1	TGFBRAP1
TGIF1	TGIF1
TGIF2	TGIF2
TGIF2-RAB5IF	TGIF2-RAB5IF
TGM1	TGM1
TGM2	TGM2
TGM3	TGM3
TGM4	TGM4
TGM5	TGM5
TGM6	TGM6
TGM7	TGM7
TGOLN2	TGOLN2
TGS1	TGS1
TH	TH
TH2LCRR	TH2LCRR
THADA	THADA
THAP1	THAP1
THAP10	THAP10
THAP11	THAP11
THAP12	THAP12
THAP2	THAP2
THAP3	THAP3
THAP4	THAP4
THAP5	THAP5
THAP6	THAP6
THAP7	THAP7
THAP7-AS1	THAP7-AS1
THAP8	THAP8
THAP9	THAP9
THAP9-AS1	THAP9-AS1
THBD	THBD
THBS1	THBS1
THBS2	THBS2
THBS3	THBS3
THBS4	THBS4
THEG	THEG
THEGL	THEGL
THEM4	THEM4
THEM5	THEM5
THEM6	THEM6
THEMIS	THEMIS
THEMIS2	THEMIS2
THG1L	THG1L
THNSL1	THNSL1
THNSL2	THNSL2
THOC1	THOC1
THOC2	THOC2
THOC3	THOC3
THOC5	THOC5
THOC6	THOC6
THOC7	THOC7
THOC7-AS1	THOC7-AS1
THOP1	THOP1
THORLNC	THORLNC
THPO	THPO
THRA	THRA
THRA1/BTR	THRA1/BTR
THRAP3	THRAP3
THRB	THRB
THRB-AS1	THRB-AS1
THRB-IT1	THRB-IT1
THRIL	THRIL
THRSP	THRSP
THSD1	THSD1
THSD4	THSD4
THSD4-AS1	THSD4-AS1
THSD7A	THSD7A
THSD7B	THSD7B
THSD8	THSD8
THTPA	THTPA
THUMPD1	THUMPD1
THUMPD2	THUMPD2
THUMPD3	THUMPD3
THUMPD3-AS1	THUMPD3-AS1
THY1	THY1
THYN1	THYN1
TIA1	TIA1
TIAF1	TIAF1
TIAL1	TIAL1
TIAM1	TIAM1
TIAM2	TIAM2
TICAM1	TICAM1
TICAM2	TICAM2
TICRR	TICRR
TIE1	TIE1
TIFA	TIFA
TIFAB	TIFAB
TIGAR	TIGAR
TIGD1	TIGD1
TIGD2	TIGD2
TIGD3	TIGD3
TIGD4	TIGD4
TIGD5	TIGD5
TIGD6	TIGD6
TIGD7	TIGD7
TIGIT	TIGIT
TIMD4	TIMD4
TIMELESS	TIMELESS
TIMM10	TIMM10
TIMM10B	TIMM10B
TIMM13	TIMM13
TIMM17A	TIMM17A
TIMM17B	TIMM17B
TIMM21	TIMM21
TIMM22	TIMM22
TIMM23	TIMM23
TIMM23B	TIMM23B
TIMM23B-AGAP6	TIMM23B-AGAP6
TIMM29	TIMM29
TIMM44	TIMM44
TIMM50	TIMM50
TIMM8A	TIMM8A
TIMM8B	TIMM8B
TIMM9	TIMM9
TIMMDC1	TIMMDC1
TIMP1	TIMP1
TIMP2	TIMP2
TIMP3	TIMP3
TIMP4	TIMP4
TINAG	TINAG
TINAGL1	TINAGL1
TINCR	TINCR
TINF2	TINF2
TIPARP	TIPARP
TIPARP-AS1	TIPARP-AS1
TIPIN	TIPIN
TIPRL	TIPRL
TIRAP	TIRAP
TJAP1	TJAP1
TJP1	TJP1
TJP2	TJP2
TJP3	TJP3
TK1	TK1
TK2	TK2
TKFC	TKFC
TKT	TKT
TKTL1	TKTL1
TKTL2	TKTL2
TLCD1	TLCD1
TLCD2	TLCD2
TLCD3A	TLCD3A
TLCD3B	TLCD3B
TLCD4	TLCD4
TLCD5	TLCD5
TLDC1	TLDC1
TLDC2	TLDC2
TLE1	TLE1
TLE2	TLE2
TLE3	TLE3
TLE4	TLE4
TLE5	TLE5
TLE6	TLE6
TLE7	TLE7
TLK1	TLK1
TLK2	TLK2
TLL1	TLL1
TLL2	TLL2
TLN1	TLN1
TLN2	TLN2
TLNRD1	TLNRD1
TLR1	TLR1
TLR10	TLR10
TLR2	TLR2
TLR3	TLR3
TLR4	TLR4
TLR5	TLR5
TLR6	TLR6
TLR7	TLR7
TLR8	TLR8
TLR8-AS1	TLR8-AS1
TLR9	TLR9
TLX1	TLX1
TLX1NB	TLX1NB
TLX2	TLX2
TLX3	TLX3
TM2D1	TM2D1
TM2D2	TM2D2
TM2D3	TM2D3
TM4SF1	TM4SF1
TM4SF1-AS1	TM4SF1-AS1
TM4SF18	TM4SF18
TM4SF19	TM4SF19
TM4SF19-AS1	TM4SF19-AS1
TM4SF19-TCTEX1D2	TM4SF19-TCTEX1D2
TM4SF20	TM4SF20
TM4SF4	TM4SF4
TM4SF5	TM4SF5
TM6SF1	TM6SF1
TM6SF2	TM6SF2
TM7SF2	TM7SF2
TM7SF3	TM7SF3
TM9SF1	TM9SF1
TM9SF2	TM9SF2
TM9SF3	TM9SF3
TM9SF4	TM9SF4
TMA16	TMA16
TMA7	TMA7
TMBIM1	TMBIM1
TMBIM4	TMBIM4
TMBIM6	TMBIM6
TMC1	TMC1
TMC2	TMC2
TMC3	TMC3
TMC3-AS1	TMC3-AS1
TMC4	TMC4
TMC5	TMC5
TMC6	TMC6
TMC7	TMC7
TMC8	TMC8
TMCC1	TMCC1
TMCC1-AS1	TMCC1-AS1
TMCC2	TMCC2
TMCC3	TMCC3
TMCO1	TMCO1
TMCO1-AS1	TMCO1-AS1
TMCO2	TMCO2
TMCO3	TMCO3
TMCO4	TMCO4
TMCO5A	TMCO5A
TMCO6	TMCO6
TMED1	TMED1
TMED10	TMED10
TMED2	TMED2
TMED2-DT	TMED2-DT
TMED3	TMED3
TMED4	TMED4
TMED5	TMED5
TMED6	TMED6
TMED7	TMED7
TMED7-TICAM2	TMED7-TICAM2
TMED8	TMED8
TMED9	TMED9
TMEFF1	TMEFF1
TMEFF2	TMEFF2
TMEM100	TMEM100
TMEM101	TMEM101
TMEM102	TMEM102
TMEM104	TMEM104
TMEM105	TMEM105
TMEM106A	TMEM106A
TMEM106B	TMEM106B
TMEM106C	TMEM106C
TMEM107	TMEM107
TMEM108	TMEM108
TMEM108-AS1	TMEM108-AS1
TMEM109	TMEM109
TMEM11	TMEM11
TMEM110-MUSTN1	TMEM110-MUSTN1
TMEM114	TMEM114
TMEM115	TMEM115
TMEM116	TMEM116
TMEM117	TMEM117
TMEM119	TMEM119
TMEM120A	TMEM120A
TMEM120B	TMEM120B
TMEM121	TMEM121
TMEM121B	TMEM121B
TMEM123	TMEM123
TMEM125	TMEM125
TMEM126A	TMEM126A
TMEM126B	TMEM126B
TMEM127	TMEM127
TMEM128	TMEM128
TMEM129	TMEM129
TMEM130	TMEM130
TMEM131	TMEM131
TMEM131L	TMEM131L
TMEM132A	TMEM132A
TMEM132B	TMEM132B
TMEM132C	TMEM132C
TMEM132D	TMEM132D
TMEM132D-AS1	TMEM132D-AS1
TMEM132D-AS2	TMEM132D-AS2
TMEM132E	TMEM132E
TMEM134	TMEM134
TMEM135	TMEM135
TMEM136	TMEM136
TMEM138	TMEM138
TMEM139	TMEM139
TMEM140	TMEM140
TMEM141	TMEM141
TMEM143	TMEM143
TMEM144	TMEM144
TMEM145	TMEM145
TMEM147	TMEM147
TMEM147-AS1	TMEM147-AS1
TMEM14A	TMEM14A
TMEM14B	TMEM14B
TMEM14C	TMEM14C
TMEM150A	TMEM150A
TMEM150B	TMEM150B
TMEM150C	TMEM150C
TMEM151A	TMEM151A
TMEM151B	TMEM151B
TMEM154	TMEM154
TMEM155	TMEM155
TMEM156	TMEM156
TMEM158	TMEM158
TMEM159	TMEM159
TMEM160	TMEM160
TMEM161A	TMEM161A
TMEM161B	TMEM161B
TMEM161B-AS1	TMEM161B-AS1
TMEM163	TMEM163
TMEM164	TMEM164
TMEM165	TMEM165
TMEM167A	TMEM167A
TMEM167B	TMEM167B
TMEM168	TMEM168
TMEM169	TMEM169
TMEM17	TMEM17
TMEM170A	TMEM170A
TMEM170B	TMEM170B
TMEM171	TMEM171
TMEM173	TMEM173
TMEM174	TMEM174
TMEM175	TMEM175
TMEM176A	TMEM176A
TMEM176B	TMEM176B
TMEM177	TMEM177
TMEM178A	TMEM178A
TMEM178B	TMEM178B
TMEM179	TMEM179
TMEM179B	TMEM179B
TMEM18	TMEM18
TMEM181	TMEM181
TMEM182	TMEM182
TMEM183A	TMEM183A
TMEM184A	TMEM184A
TMEM184B	TMEM184B
TMEM184C	TMEM184C
TMEM185A	TMEM185A
TMEM185B	TMEM185B
TMEM186	TMEM186
TMEM187	TMEM187
TMEM189	TMEM189
TMEM189-UBE2V1	TMEM189-UBE2V1
TMEM19	TMEM19
TMEM190	TMEM190
TMEM191B	TMEM191B
TMEM191C	TMEM191C
TMEM192	TMEM192
TMEM196	TMEM196
TMEM198	TMEM198
TMEM199	TMEM199
TMEM200A	TMEM200A
TMEM200B	TMEM200B
TMEM200C	TMEM200C
TMEM201	TMEM201
TMEM202	TMEM202
TMEM202-AS1	TMEM202-AS1
TMEM203	TMEM203
TMEM204	TMEM204
TMEM205	TMEM205
TMEM206	TMEM206
TMEM207	TMEM207
TMEM208	TMEM208
TMEM209	TMEM209
TMEM210	TMEM210
TMEM211	TMEM211
TMEM212	TMEM212
TMEM212-AS1	TMEM212-AS1
TMEM213	TMEM213
TMEM214	TMEM214
TMEM215	TMEM215
TMEM216	TMEM216
TMEM217	TMEM217
TMEM218	TMEM218
TMEM219	TMEM219
TMEM220	TMEM220
TMEM220-AS1	TMEM220-AS1
TMEM221	TMEM221
TMEM222	TMEM222
TMEM223	TMEM223
TMEM225B	TMEM225B
TMEM229A	TMEM229A
TMEM229B	TMEM229B
TMEM230	TMEM230
TMEM231	TMEM231
TMEM232	TMEM232
TMEM233	TMEM233
TMEM234	TMEM234
TMEM235	TMEM235
TMEM236	TMEM236
TMEM237	TMEM237
TMEM238	TMEM238
TMEM238L	TMEM238L
TMEM240	TMEM240
TMEM241	TMEM241
TMEM242	TMEM242
TMEM243	TMEM243
TMEM244	TMEM244
TMEM245	TMEM245
TMEM246	TMEM246
TMEM246-AS1	TMEM246-AS1
TMEM248	TMEM248
TMEM249	TMEM249
TMEM25	TMEM25
TMEM250	TMEM250
TMEM251	TMEM251
TMEM252	TMEM252
TMEM252-DT	TMEM252-DT
TMEM253	TMEM253
TMEM254	TMEM254
TMEM254-AS1	TMEM254-AS1
TMEM255A	TMEM255A
TMEM255B	TMEM255B
TMEM256	TMEM256
TMEM256-PLSCR3	TMEM256-PLSCR3
TMEM258	TMEM258
TMEM259	TMEM259
TMEM26	TMEM26
TMEM26-AS1	TMEM26-AS1
TMEM260	TMEM260
TMEM262	TMEM262
TMEM263	TMEM263
TMEM265	TMEM265
TMEM266	TMEM266
TMEM267	TMEM267
TMEM268	TMEM268
TMEM269	TMEM269
TMEM270	TMEM270
TMEM271	TMEM271
TMEM272	TMEM272
TMEM273	TMEM273
TMEM275	TMEM275
TMEM30A	TMEM30A
TMEM30B	TMEM30B
TMEM31	TMEM31
TMEM33	TMEM33
TMEM35A	TMEM35A
TMEM35B	TMEM35B
TMEM37	TMEM37
TMEM38A	TMEM38A
TMEM38B	TMEM38B
TMEM39A	TMEM39A
TMEM39B	TMEM39B
TMEM40	TMEM40
TMEM41A	TMEM41A
TMEM41B	TMEM41B
TMEM42	TMEM42
TMEM43	TMEM43
TMEM44	TMEM44
TMEM44-AS1	TMEM44-AS1
TMEM45A	TMEM45A
TMEM45B	TMEM45B
TMEM47	TMEM47
TMEM50A	TMEM50A
TMEM50B	TMEM50B
TMEM51	TMEM51
TMEM51-AS1	TMEM51-AS1
TMEM52	TMEM52
TMEM52B	TMEM52B
TMEM53	TMEM53
TMEM54	TMEM54
TMEM56	TMEM56
TMEM56-RWDD3	TMEM56-RWDD3
TMEM59	TMEM59
TMEM59L	TMEM59L
TMEM60	TMEM60
TMEM61	TMEM61
TMEM62	TMEM62
TMEM63A	TMEM63A
TMEM63B	TMEM63B
TMEM63C	TMEM63C
TMEM64	TMEM64
TMEM65	TMEM65
TMEM67	TMEM67
TMEM68	TMEM68
TMEM69	TMEM69
TMEM70	TMEM70
TMEM71	TMEM71
TMEM72	TMEM72
TMEM72-AS1	TMEM72-AS1
TMEM74	TMEM74
TMEM74B	TMEM74B
TMEM78	TMEM78
TMEM79	TMEM79
TMEM80	TMEM80
TMEM81	TMEM81
TMEM82	TMEM82
TMEM86A	TMEM86A
TMEM86B	TMEM86B
TMEM87A	TMEM87A
TMEM87B	TMEM87B
TMEM88	TMEM88
TMEM88B	TMEM88B
TMEM8A	TMEM8A
TMEM8B	TMEM8B
TMEM9	TMEM9
TMEM91	TMEM91
TMEM92	TMEM92
TMEM92-AS1	TMEM92-AS1
TMEM94	TMEM94
TMEM95	TMEM95
TMEM97	TMEM97
TMEM98	TMEM98
TMEM99	TMEM99
TMEM9B	TMEM9B
TMEM9B-AS1	TMEM9B-AS1
TMF1	TMF1
TMIE	TMIE
TMIGD1	TMIGD1
TMIGD2	TMIGD2
TMIGD3	TMIGD3
TMLHE	TMLHE
TMLHE-AS1	TMLHE-AS1
TMOD1	TMOD1
TMOD2	TMOD2
TMOD3	TMOD3
TMPO	TMPO
TMPO-AS1	TMPO-AS1
TMPPE	TMPPE
TMPRSS11A	TMPRSS11A
TMPRSS11B	TMPRSS11B
TMPRSS11D	TMPRSS11D
TMPRSS11E	TMPRSS11E
TMPRSS11F	TMPRSS11F
TMPRSS12	TMPRSS12
TMPRSS13	TMPRSS13
TMPRSS15	TMPRSS15
TMPRSS2	TMPRSS2
TMPRSS3	TMPRSS3
TMPRSS4	TMPRSS4
TMPRSS5	TMPRSS5
TMPRSS6	TMPRSS6
TMPRSS7	TMPRSS7
TMPRSS9	TMPRSS9
TMSB10	TMSB10
TMSB15A	TMSB15A
TMSB15B	TMSB15B
TMSB15B-1	TMSB15B-1
TMSB15B-AS1	TMSB15B-AS1
TMSB15B.1	TMSB15B.1
TMSB4X	TMSB4X
TMSB4Y	TMSB4Y
TMTC1	TMTC1
TMTC2	TMTC2
TMTC3	TMTC3
TMTC4	TMTC4
TMUB1	TMUB1
TMUB2	TMUB2
TMX1	TMX1
TMX2	TMX2
TMX2-CTNND1	TMX2-CTNND1
TMX3	TMX3
TMX4	TMX4
TNC	TNC
TNF	TNF
TNFAIP1	TNFAIP1
TNFAIP2	TNFAIP2
TNFAIP3	TNFAIP3
TNFAIP6	TNFAIP6
TNFAIP8	TNFAIP8
TNFAIP8L1	TNFAIP8L1
TNFAIP8L2	TNFAIP8L2
TNFAIP8L3	TNFAIP8L3
TNFRSF10A	TNFRSF10A
TNFRSF10A-AS1	TNFRSF10A-AS1
TNFRSF10B	TNFRSF10B
TNFRSF10C	TNFRSF10C
TNFRSF10D	TNFRSF10D
TNFRSF11A	TNFRSF11A
TNFRSF11B	TNFRSF11B
TNFRSF12A	TNFRSF12A
TNFRSF13B	TNFRSF13B
TNFRSF13C	TNFRSF13C
TNFRSF14	TNFRSF14
TNFRSF14-AS1	TNFRSF14-AS1
TNFRSF17	TNFRSF17
TNFRSF18	TNFRSF18
TNFRSF19	TNFRSF19
TNFRSF1A	TNFRSF1A
TNFRSF1B	TNFRSF1B
TNFRSF21	TNFRSF21
TNFRSF25	TNFRSF25
TNFRSF4	TNFRSF4
TNFRSF6B	TNFRSF6B
TNFRSF8	TNFRSF8
TNFRSF9	TNFRSF9
TNFSF10	TNFSF10
TNFSF11	TNFSF11
TNFSF12	TNFSF12
TNFSF12-TNFSF13	TNFSF12-TNFSF13
TNFSF13	TNFSF13
TNFSF13B	TNFSF13B
TNFSF14	TNFSF14
TNFSF15	TNFSF15
TNFSF18	TNFSF18
TNFSF4	TNFSF4
TNFSF8	TNFSF8
TNFSF9	TNFSF9
TNIK	TNIK
TNIP1	TNIP1
TNIP2	TNIP2
TNIP3	TNIP3
TNK1	TNK1
TNK2	TNK2
TNK2-AS1	TNK2-AS1
TNKS	TNKS
TNKS1BP1	TNKS1BP1
TNKS2	TNKS2
TNKS2-AS1	TNKS2-AS1
TNMD	TNMD
TNN	TNN
TNNC1	TNNC1
TNNC2	TNNC2
TNNI1	TNNI1
TNNI2	TNNI2
TNNI3	TNNI3
TNNI3K	TNNI3K
TNNT1	TNNT1
TNNT2	TNNT2
TNNT3	TNNT3
TNPO1	TNPO1
TNPO2	TNPO2
TNPO3	TNPO3
TNR	TNR
TNR-IT1	TNR-IT1
TNRC18	TNRC18
TNRC6A	TNRC6A
TNRC6B	TNRC6B
TNRC6C	TNRC6C
TNRC6C-AS1	TNRC6C-AS1
TNS1	TNS1
TNS2	TNS2
TNS3	TNS3
TNS4	TNS4
TNXB	TNXB
TOB1	TOB1
TOB1-AS1	TOB1-AS1
TOB2	TOB2
TOE1	TOE1
TOGARAM1	TOGARAM1
TOGARAM2	TOGARAM2
TOLLIP	TOLLIP
TOLLIP-AS1	TOLLIP-AS1
TOM1	TOM1
TOM1L1	TOM1L1
TOM1L2	TOM1L2
TOMM20	TOMM20
TOMM20L	TOMM20L
TOMM22	TOMM22
TOMM34	TOMM34
TOMM40	TOMM40
TOMM40L	TOMM40L
TOMM5	TOMM5
TOMM6	TOMM6
TOMM7	TOMM7
TOMM70	TOMM70
TONSL	TONSL
TOP1	TOP1
TOP1MT	TOP1MT
TOP2A	TOP2A
TOP2B	TOP2B
TOP3A	TOP3A
TOP3B	TOP3B
TOPAZ1	TOPAZ1
TOPBP1	TOPBP1
TOPORS	TOPORS
